41,26694926,狼行者 Wolfwalkers,https://img1.doubanio.com/view/photo/raw/public/p2654733189.jpg,2020,7.7,38043,16347,230,100分钟,2021-07-03(中国大陆),汤姆·摩尔 / 罗斯·斯图尔特,威尔·柯林斯 / 汤姆·摩尔 / 罗斯·斯图尔特 / 杰瑞卡·克莱兰,霍纳·妮芙茜 / 伊娃·惠塔克 / 肖恩·宾 / 西蒙·迈克伯尼 / 汤米·蒂尔南 / 玛丽亚·多耶·肯尼迪 / 乔·肯尼 / 约翰·莫顿 / 诺拉·托梅 / 奥利弗·麦克格拉斯 / 保罗·杨 / 文斯·德鲁斯 / Gilbert Johnston / Amy Dunne / 迈克尔·麦格拉斯 / 艾伦·斯莱特里 / David Thompson,动画 / 奇幻 / 冒险,爱尔兰 / 英国 / 卢森堡 / 法国
42,25920008,排球甜心,https://img2.doubanio.com/view/photo/raw/public/p2189954512.jpg,2025,0,0,2,0,unknown,unknown,unknown,unknown,欧阳妮妮 / 林佳陵 / 刘奕儿 / 杜雨晨 / 萨唯,喜剧 / 运动,中国台湾 / 中国大陆
43,26878467,滚蛋吧！渣男,https://img2.doubanio.com/view/photo/raw/public/p2382822593.jpg,2025,0,0,1,0,90分钟,unknown,孙召民,熠烽 / 杨赋东,李凤鸣 / 张嘉鼎 / 许元康 / 王肖铮,喜剧 / 爱情 / 奇幻,中国大陆
45,27666571,未确认银翼杀手续集 Unconfirmed 'Blade Runner' Another Sequel,https://img2.doubanio.com/view/photo/raw/public/p2613061631.jpg,2025,0,0,48,0,unknown,unknown,unknown,汉普顿·范彻,unknown,科幻,美国
46,6875398,Livewire,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2025,0,0,1,0,unknown,unknown,unknown,unknown,卢克·伊万斯,动作 / 惊悚,美国
47,26781007,第四道封锁线,https://img1.doubanio.com/view/photo/raw/public/p2609458299.jpg,2025,0,0,1,0,unknown,unknown,陈力,unknown,王霙 / 刘鉴,剧情 / 战争,中国大陆
50,26373166,游戏扭转者,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2025,0,0,0,0,unknown,unknown,王学圻,unknown,unknown,动作 / 犯罪,中国大陆
51,26373167,算爱大师,https://img9.doubanio.com/view/photo/raw/public/p2475740754.jpg,2025,0,0,0,0,unknown,unknown,陆琪 Qi Lu,unknown,unknown,喜剧 / 爱情,中国大陆
52,26743572,红拂夜奔,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2025,0,0,87,0,unknown,unknown,unknown,王小波,unknown,剧情,中国大陆 / 中国香港
53,27108757,Karnan,https://img1.doubanio.com/view/photo/raw/public/p2495649928.jpg,2025,0,0,0,0,unknown,2025(印度),unknown,unknown,Prithviraj Sukumaran,动作 / 奇幻 / 冒险,印度
54,4312195,太极,https://img9.doubanio.com/view/photo/raw/public/p2622500715.jpg,2025,0,0,930,10,unknown,unknown,周星驰,周星驰,周星驰,喜剧 / 动作,美国 / 中国香港
55,26826392,十面埋伏,https://img1.doubanio.com/view/photo/raw/public/p2637473999.jpg,2025,0,0,0,0,unknown,unknown,unknown,unknown,unknown,悬疑,中国大陆
56,26731786,悖论13,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2025,0,0,19,0,unknown,unknown,余力为,东野圭吾,unknown,悬疑,中国大陆
57,2136812,独眼侠 Nick Fury,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2025,0,0,66,0,unknown,unknown,unknown,杰克·科比 / 斯坦·李 / Andrew W. Marlowe,塞缪尔·杰克逊 / 克拉克·格雷格,动作 / 惊悚 / 冒险,美国
58,30460419,Spy School,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2025,0,0,1,0,unknown,unknown,unknown,Stuart Gibbs,unknown,科幻,美国
59,25982457,Titan: The Life of John D. Rockefeller,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2025,0,0,0,0,unknown,unknown,拉斯·霍尔斯道姆,Ron Chernow / 克莱格·鲍登,unknown,传记,美国
60,24889963,阿凡达4：图鲲骑士 Avatar: The Tulkun Rider,https://img1.doubanio.com/view/photo/raw/public/p2073948229.jpg,2026,0,0,243,1,unknown,2026-12-18(美国),詹姆斯·卡梅隆,詹姆斯·卡梅隆 / 肖恩·萨莱诺,萨姆·沃辛顿 / 佐伊·索尔达娜 / 西格妮·韦弗 / 史蒂芬·朗 / 杨紫琼 / 杰米·福雷特斯 / 贝利·巴斯 / 吉奥瓦尼·瑞比西 / 杰梅奈·克莱门特 / 奥娜·卓别林 / 克利夫·柯蒂斯 / 乔·大卫·摩尔  / 希·庞德 / 杰克·尚皮永 / 马特·杰拉德 / 科斯顿·约翰 / 迪利普·劳 / 菲利普·盖廖 / 布里坦·道尔顿 / 特里尼蒂·布利斯 / 小杜安·埃文斯,动作 / 科幻 / 惊悚 / 奇幻 / 冒险,美国
61,25718135,僵尸世界大战2 World War Z 2,https://img2.doubanio.com/view/photo/raw/public/p2456417971.jpg,2025,0,0,690,2,unknown,unknown,大卫·芬奇,丹尼斯·凯利 / 马克斯·布鲁克斯 / 斯蒂文·奈特,布拉德·皮特,动作 / 科幻 / 恐怖,美国
62,26793863,迪昂妮 Dionne,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2025,0,0,0,0,unknown,unknown,马里奥·范·皮布尔斯,Randall Jahnson / Dave Wooley,丹尼·格洛弗 / 托雅·卢凯特,剧情 / 音乐 / 传记,美国
63,26411413,前任也曾是对的人,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2025,0,0,0,0,unknown,unknown,unknown,unknown,unknown,爱情,中国大陆
64,26298999,繁花,https://img9.doubanio.com/view/photo/raw/public/p2615925995.jpg,2025,0,0,2354,17,unknown,unknown,王家卫,王家卫 / 金宇澄,胡歌 / 唐嫣 / 马伊琍 / 辛芷蕾,剧情,中国香港 / 中国大陆
65,26370387,解密,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2025,0,0,4,0,unknown,unknown,何平,麦家,unknown,剧情 / 悬疑,中国大陆
66,27054880,狩猎 헌트,None,2022,7.7,55963,16869,105,125分钟,2022-05-20(戛纳电影节),李政宰,李政宰 / 赵承熙,李政宰 / 郑雨盛 / 全慧珍 / 许成泰 / 高允贞 / 黄政民 / 朱智勋 / 金南佶 / 朴成雄 / 赵祐镇 / 郑满植 / 金钟秀,剧情 / 动作,韩国
67,30454889,Untitled Abby Kohn/Marc Silverstein Romantic Comedy,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2024,0,0,0,0,unknown,unknown,unknown,艾比·科恩 / 马克·西尔弗斯坦,unknown,喜剧 / 爱情,美国
68,33446894,未定名新星球大战三部曲第二部 Untitled Star Wars Trilogy: Episode II,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2025,0,0,12,0,unknown,2025-12-19(美国),莱恩·约翰逊,莱恩·约翰逊 / 乔治·卢卡斯,unknown,科幻,美国
69,30170847,神偷奶爸4 Despicable Me 4,https://img9.doubanio.com/view/photo/raw/public/p2622208696.jpg,2024,0,0,187,1,unknown,2024-07-03(美国),克里斯·雷纳德 / Patrick Delage,麦克·怀特,史蒂夫·卡瑞尔 / 克里斯汀·韦格 / 皮埃尔·柯芬 / 米兰达·卡斯格拉夫 / 史蒂夫·库根,动作 / 动画 / 冒险,美国
70,26746777,Amok,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2023,0,0,0,0,unknown,unknown,瓦莱丽亚·萨米恩托,Miriam Heard / 瓦莱丽亚·萨米恩托 / 斯蒂芬·茨威格,unknown,剧情,葡萄牙 / 法国 / 智利 / 英国
71,25778489,顶峰,https://img2.doubanio.com/view/photo/raw/public/p2219521372.jpg,2030,0,0,25,0,unknown,unknown,黄真真,黄真真,unknown,科幻,中国大陆
72,5348089,阿凡达3：带种者 Avatar: The Seed Bearer,https://img1.doubanio.com/view/photo/raw/public/p2880062637.jpg,2024,0,0,599,9,unknown,2024-12-20(美国),詹姆斯·卡梅隆,詹姆斯·卡梅隆 / 里克·杰法 / 阿曼达·斯尔沃,萨姆·沃辛顿 / 佐伊·索尔达娜 / 西格妮·韦弗 / 史蒂芬·朗 / 杨紫琼 / 大卫·休里斯 / 贝利·巴斯 / 吉奥瓦尼·瑞比西 / 杰梅奈·克莱门特 / 杰米·福雷特斯 / 奥娜·卓别林 / 埃迪·法可 / 克利夫·柯蒂斯 / 乔·大卫·摩尔  / 杰克·尚皮永 / 马特·杰拉德 / 科斯顿·约翰 / 菲利普·盖廖 / 布里坦·道尔顿 / 特里尼蒂·布利斯 / 小杜安·埃文斯,动作 / 科幻 / 惊悚 / 奇幻 / 冒险,美国
73,26674020,买凶杀狗,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2023,0,0,2,0,unknown,unknown,unknown,unknown,unknown,剧情 / 喜剧,中国大陆
74,27030638,惊奇队长2 The Marvels,https://img1.doubanio.com/view/photo/raw/public/p2653862178.jpg,2023,0,0,148,0,unknown,2023-07-28(美国),尼娅·达科斯塔,吉因·科兰 / 罗伊·托马斯,布丽·拉尔森 / 塞缪尔·杰克逊 / 伊曼·韦拉尼 / 扎威·阿什顿 / 泰柔娜·派丽丝 / 朴叙俊 / Tony McCarthy,动作 / 科幻 / 奇幻 / 冒险,美国
75,27195110,未定名新星球大战三部曲第一部 Untitled Star Wars Trilogy: Episode I,https://img1.doubanio.com/f/movie/30c6263b6db26d055cbbe73fe653e29014142ea3/pics/movie/movie_default_large.png,2023,0,0,39,0,unknown,2023-12-22(美国),莱恩·约翰逊,莱恩·约翰逊 / 乔治·卢卡斯,unknown,科幻,美国
